filename,Propose EDA,Clarity Score,Analyze EDA Reason,Propose EDA Reason,Clarity Score reason,Targets,Analyze EDA,Design Targeted EDA,EDA,Include EDA,Design Targeted EDA Reason
IPSJ-EC2024003.txt,True,2,試作例やアプリケーション例において，食事者が視点を動かして“視覚表現を楽しむ”“インタラクティブな驚きを生み出す”といった期待される感情体験について言及しているため。,視点によって見た目が変化することで食事者に“インタラクティブな食体験”や“驚き”を与えようとしており，ユーザの感情状態に意図的に働きかけることを目的としているため。,EDA（感情体験）は本論文の主要テーマではなく，技術開発の副次的な効果として言及されているため。,コンテンツユーザー,True,False,さらに，視点によって見た目が変化する料理の試作を通じてインタラクティブな食体験の可能性を示した．;料理の外観変化に気づいた食事者が視点を動かし，視覚表現を楽しむことで食事そのものをインタラクティブな体験へと変化させることができる．;この食体験は，食の場にインタラクティブな驚きを生み出すことができる．,False,本論文ではシステム設計や製作手法が主題であり，特定の感情（驚きや楽しさなど）を開発要件として明確かつ具体的に定義していないため。
IPSJ-EC2024006.txt,True,2,この論文は、期待される触覚の錯覚と主観的な感覚（錯触覚、操作性、身体性、空間知覚）について論じ、それらをカスタム質問票を用いて測定しています。これは、コンテンツによって喚起される感情的反応の分析を示しています。,この内容は意図的に擬似触覚フィードバック（指の形状の変化、ターゲットの色の変化、深さの変化）を実装しており、VRでのポイントインタラクション中にユーザの触覚認知および接触、硬さ、フィードバックの感覚に影響を与えることを目的としています。,EDAに類似した考慮（ユーザの触覚感覚と錯覚）は存在しますが、主要なトピックまたは明確な設計目標として枠組みが設定されていません。この論文の主な焦点は、パフォーマンス評価と統計分析にあります。,content user,True,False,"Pseudo‑Haptics は, ユーザの動きと視覚フィードバックの差異から錯覚的に触覚を提示する技術である[3], [19].;指先形状を円形に拡大変形することで剛性知覚に影響を与えることを明らかにした.",False,この論文は、その設計要件の一部として意図される感情的反応（例えば、特定の触覚感覚）を明示的に定義していません。代わりに、パフォーマンスの指標と擬似触覚メカニズムの技術的実装に焦点を当てており、喚起されるべきユーザの感情を明確に述べていません。
IPSJ-EC2024005.txt,False,1,評価はタスク完了時間、エラー率、作業負荷（NASA‐TLX）、および主観的な使いやすさの印象を調査しますが、システムが喚起することが期待されるユーザーの感情については言及していません。,このシステムはユーザーが自分の感情をより正確に伝えることを意図していますが、ユーザーの感情状態を故意に変化させたり、誘発したりすることを目指していません。,この論文は純粋にインターフェースデザインと絵文字パラメータ入力の使いやすさについてであり、感情反応の喚起はトピックとして扱われていません。,,False,False,,False,この論文の設計要件は、入力のシンプルさ、速度、絵文字パラメータを通じた感情強度の制御、そしてキーボード互換性に焦点を当てていますが、ユーザーに喚起される特定の感情反応については明記していません。
IPSJ-EC2024030.txt,True,2,作例（ヒーローストーリー／ロマンスストーリー）と考察において，エンベロープの形状と章構成の対応から，鑑賞者の幸福度や好意の上下変動，驚きやドラマ性の演出など，どのような感情変化を喚起できるかについて具体的に論じている。,システムは「鑑賞者の心の動き」をエンベロープとしてモデル化し，その形状を操作することで物語のドラマ性や盛り上がりを制御し，最終的に読み手の感情体験を意図的に誘導することを目指している。,本論文の主題は物語創作支援システムの技術的実装と作例考察にあり，鑑賞者（ユーザ）の実際の感情体験をユーザスタディ等で評価・検証する部分はないため，EDAはサブトピック扱いになっている。,鑑賞者,True,False,ストーリー創作において，登場人物や鑑賞者の心の動きは重要な要素である．;本システムでは，鑑賞者と複数の登場人物の多様な「心の動き」を操作してストーリーを創作可能にする「TaleShaper」を提案する．;エンベロープは鑑賞者及び登場人物の心の動きを表している．ユーザは，エンベロープを操作することでストーリーを創作していく．;例えば，自信，他者への好意，不安，怒り，期待などが挙げられる．;エンベロープの傾きを適切に操作することで，物語の展開にメリハリをつけ，鑑賞者の興味を惹きつけるドラマティックな展開を生み出せると考えられる．,False,開発者が特定の感情反応（例えば“興奮”や“感動”など）をあらかじめ設計要件として明示的に定義しているわけではなく，ユーザが任意にエンベロープ（心情パラメータ）を追加・編集できるため，固有のターゲット感情が開発者側から一意に定められていない。
IPSJ-EC2024003.txt,True,2,論文中で「インタラクティブな驚き」や「視覚表現を楽しむことで食事をインタラクティブな体験へ変化させる」と言及し，期待される感情反応（驚き・楽しさ）について述べているため。,利用者に視点移動を促し，見た目の変化を楽しませるインタラクティブな食体験によって意図的に利用者の驚きや楽しさといった感情状態を引き起こそうとしているため。,EDA（感情反応）は技術開発の背景や応用例の一部として断片的に言及されるにとどまり，論文の主題ではないため。,content user,True,False,視点によって見た目が変化する料理の試作を通じてインタラクティブな食体験の可能性を示した．;視覚表現を楽しむことで食事そのものをインタラクティブな体験へと変化させることができる．;この食体験は，食の場にインタラクティブな驚きを生み出すことができる．,False,感情体験（驚きや楽しさ）を設計要件として明示的に定義しておらず，技術仕様（ピッチや屈折率など）の記述に終始しているため。
IPSJ-EC2024006.txt,True,4,カスタムアンケートで「錯触覚」「操作性」「身体性」「空間知覚」など，擬似触覚が誘発する主観的な感覚応答を測定・解析し，どのような感覚が得られるかを詳細に議論しているため。,擬似触覚（視覚による触覚錯覚）を導入し，ユーザの触覚的な感覚や操作性，空間知覚を意図的に変化させようとしているため。,視覚的擬似触覚フィードバックによる触覚錯覚が本研究の主題であり，主観的感覚応答の測定・議論が論文の中心を占めているため，EDAは明確なメインテーマとして扱われている。,ユーザ,True,False,錯触覚;操作性;身体性;空間知覚;ターゲットに触れているような感覚があった;ターゲットを選択したときの心地よさ,False,本論文では擬似触覚フィードバックの効果をパフォーマンスや主観評価で調査しているものの，「ユーザに特定の感覚体験（例：心地よさや没入感）を明確な設計要件として定義し，そこに向けてコンテンツを意図的に設計した」という記述は見られないため。
IPSJ-EC2024005.txt,False,1,評価では操作時間，エラー率，NASA-TLXによる作業負荷，利用者の好みや使いやすさが議論されており，感情喚起についての分析や期待される感情反応の言及はない。,提案システムは絵文字入力の操作性向上と感情表現のニュアンス反映を目的としているが，ユーザの感情状態を意図的に変化させることを狙っているわけではない。,EDA（ユーザの感情状態変化）を主題とした議論が全くないため。,,False,False,,False,本論文の設計要件（操作の単純さ・速度，感情表現の強弱制御，学習コスト低減）は，あくまで絵文字のパーツカスタマイズの機能要件であり，ユーザ自身にどのような感情反応を喚起させるかが明示的に定義されていない。
IPSJ-EC2024030.txt,False,1,論文内で，システム利用によって利用者にどのような感情反応が起こるかについての議論や期待されるユーザ感情の記述がない。,TaleShaperは物語生成・編集のためのインターフェースを提供するものであり，利用者の感情状態を意図的に変化させることを目的としていない。,論文はストーリー創作手法とエンベロープ機構の提案が中心であり，利用者の感情設計（EDA）は論題に含まれていない。,,False,False,,False,本システムでは登場人物や鑑賞者の「心の動き」をエンベロープとして扱っているが，システムの設計要件としてユーザ自身の感情状態を明確にターゲットにしているわけではない。
IPSJ-EC2024003.txt,True,2,「インタラクティブな驚きを生み出す」や「新たな食体験の可能性を示した」といった表現で、狙った感情反応（驚きや楽しさ）について言及しているため。,視点によって見た目が変化する料理を通じて、食事者にインタラクティブな体験や驚きを与えることを目的としており、ユーザーの感情状態に働きかける設計意図が述べられているため。,感情誘発は論文中で触れられているが、細かい設計要件ではなく応用例の説明の一部として扱われており、EDAが主題ではないため。,コンテンツユーザー,True,False,インタラクティブな食体験の可能性を示した;この食体験は，食の場にインタラクティブな驚きを生み出すことができる,False,本論文では設計要件として特定の感情（驚き、楽しさ、没入感など）を明示的・曖昧なく定義していないため。
IPSJ-EC2024006.txt,True,4,実験で『錯触覚』『操作性』『身体性』『空間知覚』といったユーザの感覚・知覚反応をカスタムアンケートで測定し，条件ごとの期待される感覚反応を詳しく議論しているため。,擬似触覚（Pseudo-Haptics）技術を用いて，ユーザの動きと視覚フィードバックの差異から『錯覚的に触覚を提示』し，ユーザの触覚体験を意図的に変化させることを狙っているため。,擬似触覚による触覚錯覚や操作感，空間知覚などユーザの感覚変化を主題として，実験的に詳細に評価・議論しており，EDA（感情・感覚変化誘起）のメカニズムと効果が論文の中心テーマになっているため。,VRコンテンツのユーザ,True,False,"擬似触覚は, ユーザの動きと視覚フィードバックの差異から錯覚的に触覚を提示する技術である [3], [19].;本研究では, 各疑似触覚条件ごとに錯触覚, 有用性, 身体性, 空間知覚を測定するカスタムアンケートを実施した.;カスタムアンケートでは錯触覚, 操作性, 空間知覚の項目すべてにおいて, 指先形状の変化を用いた疑似触覚条件が高いスコアを記録した.",False,本論文では擬似触覚フィードバックを導入しているが，『特定の感情反応（例：高揚感や没入感）を設計要件として明確に定義』している記述はなく，主にパフォーマンスと主観評価の指標として触覚錯覚や操作性を測定しているにとどまるため。
IPSJ-EC2024005.txt,False,1,この論文は「感情表現を強調する」や「細かなニュアンスを反映した感情表現」については言及していますが、システムのユーザーに喚起される特定の感情反応を分析したり予測したりしていません。,目標は、ユーザー自身の感情状態に意図的に影響を与えるのではなく、絵文字カスタマイズの表現力と操作性能を改善することです。,EDAsはデザイン目標や分析トピックとして扱われていないため、論文は絵文字編集ジェスチャーのインタラクション性能とユーザビリティに集中しています。,,False,False,,False,この論文は、ユーザー自身の感情のニュアンスを反映するための絵文字パーツのカスタマイズ入力方法に焦点を当てていますが、特定の感情反応をデザイン要件として特定していません。
IPSJ-EC2024030.txt,True,4,エンベロープの形状や傾きがどのように鑑賞者の興味やドラマ性に影響を与えるかを繰り返し論じ，具体的な効果例を示しているため。,ストーリーのエンベロープ操作を通じて鑑賞者の興奮度や興味を意図的に制御し，感情的な反応を引き起こすことを狙いとしているため。,エンベロープによる心の動きの可視化と制御が論文の中心テーマであり，鑑賞者の感情制御が明確に議論されているため。,鑑賞者,True,True,インターフェースには音楽制作ソフトにおいて音量の時間的変化を表すエンベロープを採用し，エンベロープで鑑賞者と登場人物の心の動きを表現する．;エンベロープの傾きを適切に操作することで，物語の展開にメリハリをつけ，鑑賞者の興味を惹きつけるドラマティックな展開を生み出せると考えられる．;鑑賞者や登場人物の心の動きを表す複数のエンベロープを操作することで，ストーリーを創作できるシステム「TaleShaper」を提案した．,True,システム設計時に「鑑賞者」の幸福度や好意など特定の心情をエンベロープとして定義し，これを必須のパラメータとして物語生成・編集の設計要件に組み込んでいるため。
IPSJ-EC2024003.txt,True,2,この論文では、インタラクティブな視覚効果が「インタラクティブな驚き」を生み出し、見る行為を新しい食の体験に変えることを示し、期待される感情的反応を示しています。,アプリケーションは、視点に基づいて食べ物の外観を変えることによって、ダイナーを驚かせ、引き込むインタラクティブな食事体験を創造すると明示的に示されています。,感情的影響（インタラクティブな驚き）が言及されていますが、論文の主な焦点はシステム設計と製造にあります。,diner,True,False,この食体験は，食の場にインタラクティブな驚きを生み出すことができる。;食事そのものをインタラクティブな体験へと変化させることができる。,False,この論文は、食べられるレンズの技術的設計と製造に焦点を当てており、特定の感情的反応（例：驚き、喜び）を明示的な設計要件として指定していません。
IPSJ-EC2024006.txt,True,4,この論文は、擬似ハプティクスが喚起することを意図された感覚である「錯触覚」、「有用性」、「身体性」、および「空間知覚」といった期待されるおよび測定された感覚反応を報告および議論しています。,この研究は、ユーザーの自身の感情状態で擬似的な触覚感覚を喚起するために、視覚的な操作（指の形状の変化、色の変化、深さの変化）を故意に導入しています。,擬似ハプティック（擬似触覚）フィードバックとそれが引き起こす幻想は、論文の中心テーマであり、設計と評価の両方で深く議論されています。,コンテンツユーザー,True,False,"評価項目として操作時間, 接触時間, 精度を測定と各疑似触覚条件ごとに錯触覚, 有用性, 身体性, 空間知覚を測定するカスタムアンケートを実施した .;Q1 ターゲットに触れているような感覚があった（錯触覚）;Q2 ターゲットが表示されている場所で触れている感があった（錯触覚）;Q7 ターゲットに触れている間バーチャルハンドは自分の手であるように感じられた（身体性）;Q9 ターゲットと手の距離感が分かりやすかった（空間知覚）",False,この論文は、パフォーマンスとユーザーエクスペリエンスを向上させるために擬似ハプティックフィードバックの実装と評価に焦点を当てていますが、ユーザーに喚起されるべきターゲットの感覚反応として明示的な設計要件を述べていません。
IPSJ-EC2024005.txt,False,1,"No empirical evaluation or qualitative analysis has been conducted on what emotions are evoked in users, and there is no discussion on emotional responses.","The purpose of the proposed system is to more accurately 'reflect' the user's emotional expression, rather than directly changing the user's mood or feelings.","There are no mechanisms aimed at inducing emotions or analyses of emotional responses included, and it is not handled from the perspective of EDA.",,False,False,,False,"This paper focuses on the customization of emoji parts and input performance (time, error rate, and load), and does not explicitly state the specific design requirements for how it induces emotions in users."
IPSJ-EC2024030.txt,False,1,論文中に「システム利用者がどのような感情を体験するか」「利用者に特定の感情を呼び起こすことを期待する」といった議論や記述が見られないため。,TaleShaperはユーザの感情を直接操作・喚起するものではなく，物語内の登場人物や鑑賞者役の心の動きをモデリングし編集するためのインターフェースであり，ツール利用者自身の感情状態への影響を狙った設計ではない。,本稿はあくまでも物語生成支援ツールの技術紹介であり，利用者感情への誘導や体験設計を主題としていないため，EDAを含まないと判断できる。,,False,False,,False,本論文はストーリー創作のためのツールを提案しており，システム利用者（作者）の感情変化を明示的にデザイン要件として定義していないため。
IPSJ-EC2024003.txt,True,2,「インタラクティブな驚き」や「新たな食体験の可能性」など，どのような感情や体験を引き起こすかについて論じられている。,視点による見た目変化を用いて「インタラクティブな食体験」を生み出し，食事者の体験を意図的に変化させることを狙っているため。,EDA（感情喚起）の記述は副次的で，技術的実装が主題であり，感情設計は明確・詳細には扱われていないため。,食事者,True,False,インタラクティブな食体験の可能性を示した．;食事者が視点を動かし，視覚表現を楽しむことで食事そのものをインタラクティブな体験へと変化させることができる．;この食体験は，食の場にインタラクティブな驚きを生み出すことができる．,False,論文中には具体的な感情（驚き、喜びなど）を明示的に設計要件として定義した記述がなく，主に技術的・視覚的表現の実現方法に焦点が当てられているため。
IPSJ-EC2024006.txt,True,3,この論文では主観的なアンケート項目（錯触覚、操作性、身体性、空間知覚）について報告し、各擬似的ハプティック条件がどのように特定の知覚的または感情的な反応を引き起こすと予想されるかを論じている。,この論文では、触覚の錯覚を誘発し、相互作用中にユーザー自身の知覚/感情状態を変えるために意図的に擬似的ハプティックフィードバック（指の変形、色の変化、深さの変化）を導入している。,知覚的/感情的反応を誘発し測定することは研究の中心であるが、これらは明確に定義されたデザイン要件として提示されていないため、EDAは主要なテーマであるが、ターゲットデザイン資産として完全に明確には提示されていない。,content user,True,False,"本研究では...錯触覚, 有用性, 身体性, 空間知覚を測定するカスタムアンケートを実施した。;Q1: ターゲットに触れているような感覚があった;Q3: ターゲットを選択したときの心地よさ;Q9: ターゲットと手の距離感が分かりやすかった",False,この論文では具体的な感情的または感覚的な反応を明示的なデザイン要件として特定していない; その代わりに、擬似的ハプティックフィードバックをパフォーマンス改善と一般的なUXメトリクスの観点で捉えており、システムデザイン内で意図した感情を名指ししていない。
IPSJ-EC2024005.txt,False,1,この論文は、パーツのカスタマイズが伝達されるメッセージの感情的ニュアンスを強調することができると述べていますが、システムを使用するユーザーがどのような感情を経験することを期待されているのかについては議論していません。,提案されたシステムは、絵文字のパーツをカスタマイズするための柔軟で迅速な入力方法を提供し、メッセージにおける感情表現の幅を広げることを目的としていますが、ユーザー自身の感情状態に意図的に影響を与えるものとしては示されていません。,感情的側面はメッセージの表現性の観点からのみ言及されており、主な焦点は入力インタラクション設計と使いやすさにあります。ユーザーの感情を喚起することには触れられていません。,,False,False,,False,この論文の設計要件は、機能目標（単純さ、速度、制御可能な強度、低い学習コスト）を指定し、絵文字のカスタマイズを改善することを求めていますが、ユーザーに喚起される特定の感情反応を明確かつ明瞭に定義していません。
